BOW_Code,Species_Scientific_Name,Species_Common_Name,Total_Citation_Num,Diet_Information,Diet_Entry_Length,Diet_Citation_Num,Percentile_Total_Citation_Num,Percentile_Diet_Entry_Length,Percentile_Diet_Citation_Num,Certainty
mapher1,Ardeola idae,Malagasy Pond-Heron,38,TRUE,48,0,0.692729317,0.321371686,0.238920641,0.417673881
rubher2,Ardeola rufiventris,Rufous-bellied Heron,23,TRUE,68,1,0.439660826,0.427340017,0.638386583,0.501795809
grnher,Butorides virescens,Green Heron,133,TRUE,286,13,0.930244542,0.688887848,0.957978076,0.859036822
strher,Butorides striata,Striated Heron,188,TRUE,319,30,0.953761829,0.696992411,0.983322402,0.878025547
agaher1,Agamia agami,Agami Heron,35,TRUE,106,5,0.65740654,0.541366064,0.893235267,0.697335957
whiher1,Syrigma sibilatrix,Whistling Heron,49,TRUE,46,0,0.779396608,0.307832849,0.238920641,0.442050033
capher1,Pilherodius pileatus,Capped Heron,29,TRUE,NA,1,0.566148224,0.789093975,0.638386583,0.664542928
bcnher,Nycticorax nycticorax,Black-crowned Night-Heron,564,TRUE,1072,21,0.998032418,0.744448609,0.976670102,0.90638371
runher1,Nycticorax caledonicus,Nankeen Night-Heron,51,TRUE,138,7,0.790452544,0.593647522,0.921343577,0.768481214
ycnher,Nyctanassa violacea,Yellow-crowned Night-Heron,217,TRUE,536,39,0.963927668,0.728895343,0.987070177,0.893297729
wbnher1,Gorsachius leuconotus,White-backed Night-Heron,39,TRUE,86,3,0.702614073,0.492879228,0.852431369,0.682641557
wenher1,Gorsachius magnificus,White-eared Night-Heron,29,TRUE,52,3,0.566148224,0.345123208,0.852431369,0.587900934
janher1,Gorsachius goisagi,Japanese Night-Heron,35,TRUE,158,6,0.65740654,0.618898154,0.908741685,0.728348793
manher1,Gorsachius melanolophus,Malayan Night-Heron,48,TRUE,148,7,0.773072238,0.607420594,0.921343577,0.767278803
bobher1,Cochlearius cochlearius,Boat-billed Heron,48,TRUE,154,6,0.773072238,0.613089103,0.908741685,0.764967675
whiibi,Eudocimus albus,White Ibis,279,TRUE,551,17,0.978918767,0.730066523,0.970064649,0.893016646
scaibi,Eudocimus ruber,Scarlet Ibis,79,TRUE,205,3,0.877447765,0.655720041,0.852431369,0.795199725
gloibi,Plegadis falcinellus,Glossy Ibis,285,TRUE,154,6,0.980043099,0.613089103,0.908741685,0.833957962
whfibi,Plegadis chihi,White-faced Ibis,207,TRUE,300,13,0.960554671,0.692635623,0.957978076,0.870389456
punibi1,Plegadis ridgwayi,Puna Ibis,21,TRUE,NA,1,0.387426216,0.78918767,0.638386583,0.605000156
madibi1,Lophotibis cristata,Madagascar Ibis,25,TRUE,134,5,0.485243137,0.589197039,0.893235267,0.655891814
shtibi1,Cercibis oxycerca,Sharp-tailed Ibis,15,TRUE,59,2,0.21263937,0.385552328,0.818654549,0.472282083
greibi1,Mesembrinibis cayennensis,Green Ibis,41,TRUE,240,0,0.720697086,0.67403729,0.238920641,0.544551672
bafibi1,Phimosus infuscatus,Bare-faced Ibis,34,TRUE,178,0,0.643867704,0.637215403,0.238920641,0.506667916
pluibi1,Theristicus caerulescens,Plumbeous Ibis,22,TRUE,NA,1,0.413848028,0.789281364,0.638386583,0.613838658
bunibi1,Theristicus caudatus,Buff-necked Ibis,41,TRUE,88,1,0.720697086,0.498922515,0.638386583,0.619335395
bkfibi1,Theristicus melanopis,Black-faced Ibis,25,TRUE,146,1,0.485243137,0.60465661,0.638386583,0.576095443
bkfibi2,Theristicus branickii,Andean Ibis,33,TRUE,147,1,0.630000937,0.606062026,0.638386583,0.624816515
sacibi2,Threskiornis aethiopicus,African Sacred Ibis,76,TRUE,213,8,0.872575658,0.660451607,0.930291389,0.821106218
sacibi3,Threskiornis bernieri,Malagasy Sacred Ibis,11,TRUE,26,1,0.102314251,0.154970486,0.638386583,0.298557107
blhibi1,Threskiornis melanocephalus,Black-headed Ibis,51,TRUE,NA,1,0.790452544,0.789375059,0.638386583,0.739404728
ausibi1,Threskiornis molucca,Australian Ibis,43,TRUE,NA,1,0.73826478,0.789468753,0.638386583,0.722040039
stnibi1,Threskiornis spinicollis,Straw-necked Ibis,31,TRUE,NA,1,0.600768294,0.789562447,0.638386583,0.676239108
renibi1,Pseudibis papillosa,Red-naped Ibis,21,TRUE,NA,1,0.387426216,0.789656142,0.638386583,0.605156313
whsibi1,Pseudibis davisoni,White-shouldered Ibis,57,TRUE,206,9,0.819778881,0.656516443,0.937833786,0.804709704
giaibi1,Pseudibis gigantea,Giant Ibis,41,TRUE,279,13,0.720697086,0.687248196,0.957978076,0.788641119
waldra1,Geronticus eremita,Northern Bald Ibis,129,TRUE,137,7,0.927246322,0.592288953,0.921343577,0.813626284
balibi1,Geronticus calvus,Southern Bald Ibis,50,TRUE,168,1,0.784737187,0.62878291,0.638386583,0.683968893
creibi1,Nipponia nippon,Crested Ibis,85,TRUE,148,3,0.885646023,0.607420594,0.852431369,0.781832662
oliibi2,Bostrychia olivacea,Olive Ibis,40,TRUE,54,1,0.712264593,0.357256629,0.638386583,0.569302602
oliibi3,Bostrychia bocagei,Sao Tome Ibis,24,TRUE,63,1,0.463084419,0.403729036,0.638386583,0.501733346
spbibi1,Bostrychia rara,Spot-breasted Ibis,13,TRUE,49,0,0.155204722,0.328164527,0.238920641,0.240763297
hadibi1,Bostrychia hagedash,Hadada Ibis,49,TRUE,NA,1,0.779396608,0.789749836,0.638386583,0.735844342
watibi1,Bostrychia carunculata,Wattled Ibis,12,TRUE,104,1,0.127705425,0.536353415,0.638386583,0.434148474
eurspo1,Platalea leucorodia,Eurasian Spoonbill,117,TRUE,270,6,0.919610231,0.683734658,0.908741685,0.837362191
royspo1,Platalea regia,Royal Spoonbill,43,TRUE,NA,1,0.73826478,0.78984353,0.638386583,0.722164965
afrspo1,Platalea alba,African Spoonbill,55,TRUE,89,1,0.81148693,0.501967582,0.638386583,0.650613698
blfspo1,Platalea minor,Black-faced Spoonbill,74,TRUE,203,9,0.868499953,0.654455167,0.937833786,0.820262969
yebspo1,Platalea flavipes,Yellow-billed Spoonbill,21,TRUE,152,1,0.387426216,0.61130891,0.638386583,0.545707236
rosspo1,Platalea ajaja,Roseate Spoonbill,219,TRUE,439,10,0.964630376,0.719572754,0.944579781,0.87626097
calcon,Gymnogyps californianus,California Condor,238,TRUE,699,10,0.970392579,0.737280989,0.944579781,0.88408445
andcon1,Vultur gryphus,Andean Condor,51,TRUE,189,8,0.790452544,0.645835285,0.930291389,0.78885974
kinvul1,Sarcoramphus papa,King Vulture,45,TRUE,128,0,0.753677504,0.579827602,0.238920641,0.524141916
blkvul,Coragyps atratus,Black Vulture,351,TRUE,1735,79,0.990396327,0.74758737,0.990536869,0.909506855
turvul,Cathartes aura,Turkey Vulture,365,TRUE,4,0,0.991473812,0.01897311,0.238920641,0.416455854
lyhvul1,Cathartes burrovianus,Lesser Yellow-headed Vulture,28,TRUE,60,0,0.547221962,0.39051813,0.238920641,0.392220244
gyhvul1,Cathartes melambrotus,Greater Yellow-headed Vulture,19,TRUE,166,0,0.332240232,0.626440551,0.238920641,0.399200475
secret2,Sagittarius serpentarius,Secretarybird,78,TRUE,166,8,0.875995503,0.626440551,0.930291389,0.810909148
osprey,Pandion haliaetus,Osprey,481,TRUE,1400,39,0.99700178,0.746650426,0.987070177,0.910240795
peakit1,Gampsonyx swainsonii,Pearl Kite,35,TRUE,72,5,0.65740654,0.445563572,0.893235267,0.665401793
bkskit1,Elanus caeruleus,Black-winged Kite,96,TRUE,237,8,0.899372248,0.67253818,0.930291389,0.834067273
auskit1,Elanus axillaris,Black-shouldered Kite,21,TRUE,85,6,0.387426216,0.489881008,0.908741685,0.595349636
whtkit,Elanus leucurus,White-tailed Kite,143,TRUE,191,4,0.936334676,0.647147006,0.876089197,0.81985696
lewkit1,Elanus scriptus,Letter-winged Kite,22,TRUE,129,9,0.413848028,0.581467254,0.937833786,0.644383023
sctkit1,Chelictinia riocourii,Scissor-tailed Kite,33,TRUE,166,3,0.630000937,0.626440551,0.852431369,0.702957619
afhhaw1,Polyboroides typus,African Harrier-Hawk,34,TRUE,161,2,0.643867704,0.62180268,0.818654549,0.694774977
mahhaw1,Polyboroides radiatus,Madagascar Harrier-Hawk,14,TRUE,324,14,0.183172491,0.697976202,0.961351073,0.614166589
panvul1,Gypohierax angolensis,Palm-nut Vulture,39,TRUE,253,17,0.702614073,0.679049939,0.970064649,0.783909554
maseag1,Eutriorchis astur,Madagascar Serpent-Eagle,24,TRUE,105,1,0.463084419,0.538836316,0.638386583,0.546769106
lammer1,Gypaetus barbatus,Bearded Vulture,121,TRUE,254,6,0.922233674,0.679424717,0.908741685,0.836800025
egyvul1,Neophron percnopterus,Egyptian Vulture,139,TRUE,235,8,0.933711234,0.671460695,0.930291389,0.84515444
hobkit,Chondrohierax uncinatus,Hook-billed Kite,616,TRUE,300,42,0.998781973,0.692635623,0.98767919,0.893032262
grhkit1,Leptodon cayanensis,Gray-headed Kite,34,TRUE,112,7,0.643867704,0.553827415,0.921343577,0.706346232
whckit1,Leptodon forbesi,White-collared Kite,19,FALSE,0,NA,0.332240232,0.008104563,0.998032418,0.446125738
euhbuz1,Pernis apivorus,European Honey-buzzard,87,TRUE,234,10,0.888269465,0.670804835,0.944579781,0.83455136
barhob1,Pernis celebensis,Sulawesi Honey-buzzard,11,TRUE,51,1,0.102314251,0.339642088,0.638386583,0.360114307
barhob2,Pernis steerei,Philippine Honey-buzzard,6,TRUE,26,2,0.020003748,0.154970486,0.818654549,0.331209594
orihob2,Pernis ptilorhynchus,Oriental Honey-buzzard,93,TRUE,162,4,0.896233486,0.622880165,0.876089197,0.798400949
swtkit,Elanoides forficatus,Swallow-tailed Kite,148,TRUE,347,13,0.938911271,0.703363628,0.957978076,0.866750992
bkbkit1,Hamirostra melanosternon,Black-breasted Kite,22,TRUE,135,2,0.413848028,0.590133983,0.818654549,0.60754552
lthbuz1,Henicopernis longicauda,Long-tailed Honey-buzzard,17,TRUE,106,3,0.273728099,0.541366064,0.852431369,0.555841844
blhbuz1,Henicopernis infuscatus,Black Honey-buzzard,10,TRUE,47,0,0.079546519,0.314250914,0.238920641,0.210906025
sqtkit1,Lophoictinia isura,Square-tailed Kite,26,TRUE,172,9,0.50698023,0.632249602,0.937833786,0.692354539
afrcuh1,Aviceda cuculoides,African Cuckoo-Hawk,34,TRUE,111,5,0.643867704,0.552187764,0.893235267,0.696430245
madcuh1,Aviceda madagascariensis,Madagascar Cuckoo-Hawk,12,TRUE,159,9,0.127705425,0.620069334,0.937833786,0.561869515
jerbaz1,Aviceda jerdoni,Jerdon's Baza,42,TRUE,78,8,0.729316968,0.468424998,0.930291389,0.709344452
pacbaz1,Aviceda subcristata,Pacific Baza,19,TRUE,96,5,0.332240232,0.519019957,0.893235267,0.581498485
blabaz1,Aviceda leuphotes,Black Baza,35,TRUE,168,13,0.65740654,0.62878291,0.957978076,0.748055842
rehvul1,Sarcogyps calvus,Red-headed Vulture,26,TRUE,110,5,0.50698023,0.550173335,0.893235267,0.650129611
whhvul1,Trigonoceps occipitalis,White-headed Vulture,42,TRUE,252,11,0.729316968,0.678768856,0.949826665,0.78597083
cinvul1,Aegypius monachus,Cinereous Vulture,454,TRUE,1399,47,0.995783753,0.746556732,0.988944064,0.910428183
lafvul1,Torgos tracheliotos,Lappet-faced Vulture,59,TRUE,135,1,0.827742903,0.590133983,0.638386583,0.685421156
hoovul1,Necrosyrtes monachus,Hooded Vulture,42,TRUE,155,4,0.729316968,0.614213436,0.876089197,0.7398732
whbvul1,Gyps africanus,White-backed Vulture,39,TRUE,NA,1,0.702614073,0.789937225,0.638386583,0.710312627
whrvul1,Gyps bengalensis,White-rumped Vulture,45,TRUE,NA,1,0.753677504,0.790030919,0.638386583,0.727365002
indvul1,Gyps indicus,Indian Vulture,32,TRUE,NA,1,0.616040476,0.790124614,0.638386583,0.681517224
slbvul1,Gyps tenuirostris,Slender-billed Vulture,16,TRUE,NA,1,0.244167526,0.790218308,0.638386583,0.557590805
ruegri1,Gyps rueppelli,Rüppell's Griffon,71,TRUE,126,3,0.863159374,0.577157313,0.852431369,0.764249352
himgri1,Gyps himalayensis,Himalayan Griffon,30,TRUE,113,2,0.584231238,0.555232831,0.818654549,0.652706206
eurgri1,Gyps fulvus,Eurasian Griffon,559,TRUE,1431,59,0.997938724,0.746744121,0.990068397,0.911583747
capgri1,Gyps coprotheres,Cape Griffon,57,TRUE,122,4,0.819778881,0.571535651,0.876089197,0.755801243
nicsee1,Spilornis klossi,Nicobar Serpent-Eagle,11,TRUE,22,0,0.102314251,0.122645929,0.238920641,0.15462694
suseag1,Spilornis rufipectus,Sulawesi Serpent-Eagle,11,TRUE,43,1,0.102314251,0.288157032,0.638386583,0.342952622
moseag1,Spilornis kinabaluensis,Mountain Serpent-Eagle,10,TRUE,15,0,0.079546519,0.070270777,0.238920641,0.129579312
crseag1,Spilornis cheela,Crested Serpent-Eagle,50,TRUE,114,3,0.784737187,0.557013024,0.852431369,0.73139386
phseag1,Spilornis holospilus,Philippine Serpent-Eagle,9,TRUE,22,0,0.059683313,0.122645929,0.238920641,0.140416628
anseag1,Spilornis elgini,Andaman Serpent-Eagle,12,TRUE,NA,1,0.127705425,0.790312002,0.638386583,0.518801337
grpeag1,Pithecophaga jefferyi,Philippine Eagle,29,TRUE,96,2,0.566148224,0.519019957,0.818654549,0.634607577
coseag1,Dryotriorchis spectabilis,Congo Serpent-Eagle,21,TRUE,125,3,0.387426216,0.575611356,0.852431369,0.605156313
batele1,Terathopius ecaudatus,Bateleur,53,TRUE,151,7,0.801461632,0.610606203,0.921343577,0.777803804
shteag1,Circaetus gallicus,Short-toed Snake-Eagle,64,TRUE,414,8,0.845310597,0.716199756,0.930291389,0.830600581
beasne1,Circaetus beaudouini,Beaudouin's Snake-Eagle,29,TRUE,69,2,0.566148224,0.432352666,0.818654549,0.60571848
bkbsne1,Circaetus pectoralis,Black-chested Snake-Eagle,25,TRUE,158,9,0.485243137,0.618898154,0.937833786,0.680658359
brseag1,Circaetus cinereus,Brown Snake-Eagle,25,TRUE,80,1,0.485243137,0.474093507,0.638386583,0.532574409
faseag1,Circaetus fasciolatus,Fasciated Snake-Eagle,22,TRUE,38,0,0.413848028,0.252318936,0.238920641,0.301695868
baseag1,Circaetus cinerascens,Banded Snake-Eagle,22,TRUE,73,3,0.413848028,0.449030263,0.852431369,0.571769887
bathaw1,Macheiramphus alcinus,Bat Hawk,55,TRUE,235,8,0.81148693,0.671460695,0.930291389,0.804413005
negeag1,Harpyopsis novaeguineae,New Guinea Eagle,20,TRUE,246,5,0.36039539,0.676473344,0.893235267,0.643368
creeag1,Morphnus guianensis,Crested Eagle,74,TRUE,179,0,0.868499953,0.637824417,0.238920641,0.581748337
hareag1,Harpia harpyja,Harpy Eagle,108,TRUE,468,0,0.911927293,0.723273681,0.238920641,0.624707205
crheag1,Stephanoaetus coronatus,Crowned Eagle,51,TRUE,390,22,0.790452544,0.711374496,0.977794435,0.826540492
mouhae2,Nisaetus kelaarti,Legge's Hawk-Eagle,32,TRUE,111,4,0.616040476,0.552187764,0.876089197,0.681439146
walhae1,Nisaetus nanus,Wallace's Hawk-Eagle,29,TRUE,81,5,0.566148224,0.47737281,0.893235267,0.645585434
mouhae1,Nisaetus nipalensis,Mountain Hawk-Eagle,32,TRUE,111,4,0.616040476,0.552187764,0.876089197,0.681439146
blyhae1,Nisaetus alboniger,Blyth's Hawk-Eagle,17,TRUE,46,2,0.273728099,0.307832849,0.818654549,0.466738499
javhae1,Nisaetus bartelsi,Javan Hawk-Eagle,28,TRUE,63,3,0.547221962,0.403729036,0.852431369,0.601127456
pinhae1,Nisaetus pinskeri,Pinsker's Hawk-Eagle,9,TRUE,26,0,0.059683313,0.154970486,0.238920641,0.15119148
sulhae1,Nisaetus lanceolatus,Sulawesi Hawk-Eagle,10,TRUE,58,1,0.079546519,0.380305444,0.638386583,0.366079515
phihae1,Nisaetus philippensis,Philippine Hawk-Eagle,16,FALSE,0,NA,0.244167526,0.008104563,0.998126113,0.4167994
y00839,Nisaetus cirrhatus,Changeable Hawk-Eagle,35,TRUE,99,7,0.65740654,0.526047035,0.921343577,0.701599051
flohae1,Nisaetus floris,Flores Hawk-Eagle,7,TRUE,50,3,0.030638059,0.334020425,0.852431369,0.405696618
mareag1,Polemaetus bellicosus,Martial Eagle,40,TRUE,136,5,0.712264593,0.591258315,0.893235267,0.732252725
rubeag2,Lophotriorchis kienerii,Rufous-bellied Eagle,27,TRUE,60,2,0.527686686,0.39051813,0.818654549,0.578953122
blheag1,Spizaetus tyrannus,Black Hawk-Eagle,45,TRUE,98,0,0.753677504,0.52379837,0.238920641,0.505465505
orheag1,Spizaetus ornatus,Ornate Hawk-Eagle,44,TRUE,528,0,0.746041413,0.728333177,0.238920641,0.57109841
bawhae1,Spizaetus melanoleucus,Black-and-white Hawk-Eagle,42,TRUE,88,0,0.729316968,0.498922515,0.238920641,0.489053375
baceag2,Spizaetus isidori,Black-and-chestnut Eagle,69,TRUE,210,9,0.858193573,0.658437178,0.937833786,0.818154846
loceag1,Lophaetus occipitalis,Long-crested Eagle,33,TRUE,93,1,0.630000937,0.512180268,0.638386583,0.593522596
blaeag1,Ictinaetus malaiensis,Black Eagle,35,TRUE,130,3,0.65740654,0.582872669,0.852431369,0.697570193
leseag1,Clanga pomarina,Lesser Spotted Eagle,119,TRUE,157,2,0.920687717,0.617352197,0.818654549,0.785564821
inseag1,Clanga hastata,Indian Spotted Eagle,13,TRUE,90,3,0.155204722,0.504544177,0.852431369,0.504060089
grseag1,Clanga clanga,Greater Spotted Eagle,182,TRUE,413,18,0.9517474,0.716012368,0.972266467,0.880008745
waheag3,Hieraaetus wahlbergi,Wahlberg's Eagle,52,TRUE,145,9,0.796589525,0.603063806,0.937833786,0.779162372
booeag1,Hieraaetus pennatus,Booted Eagle,60,TRUE,153,2,0.832240232,0.612105312,0.818654549,0.754333365
liteag3,Hieraaetus weiskei,Pygmy Eagle,8,TRUE,22,1,0.043614729,0.122645929,0.638386583,0.268215747
liteag1,Hieraaetus morphnoides,Little Eagle,114,TRUE,1145,77,0.916518317,0.745338705,0.990443174,0.884100066
ayheag1,Hieraaetus ayresii,Ayres's Hawk-Eagle,30,TRUE,71,2,0.584231238,0.441722103,0.818654549,0.614869296
taweag1,Aquila rapax,Tawny Eagle,54,TRUE,156,13,0.806521128,0.615712546,0.957978076,0.793403916
steeag1,Aquila nipalensis,Steppe Eagle,80,TRUE,207,2,0.878759487,0.657125457,0.818654549,0.784846497
spaeag1,Aquila adalberti,Spanish Eagle,156,TRUE,919,60,0.941628408,0.742153097,0.990208938,0.891330148
impeag1,Aquila heliaca,Imperial Eagle,165,TRUE,582,25,0.945516724,0.732221493,0.98037103,0.886036416
gureag1,Aquila gurneyi,Gurney's Eagle,20,TRUE,66,2,0.36039539,0.416986789,0.818654549,0.532012243
goleag,Aquila chrysaetos,Golden Eagle,780,TRUE,1901,108,0.999437834,0.747774759,0.990817952,0.912676848
weteag1,Aquila audax,Wedge-tailed Eagle,35,TRUE,192,5,0.65740654,0.647990256,0.893235267,0.732877354
cashae1,Aquila africana,Cassin's Hawk-Eagle,27,TRUE,56,2,0.527686686,0.368359412,0.818654549,0.571566882
vereag1,Aquila verreauxii,Verreaux's Eagle,71,TRUE,181,12,0.863159374,0.639510915,0.953808676,0.818826322
boneag2,Aquila fasciata,Bonelli's Eagle,92,TRUE,189,3,0.895062307,0.645835285,0.852431369,0.79777632
afrhae1,Aquila spilogaster,African Hawk-Eagle,28,TRUE,154,5,0.547221962,0.613089103,0.893235267,0.684515444
lizbuz1,Kaupifalco monogrammicus,Lizard Buzzard,37,TRUE,164,7,0.682095006,0.624660358,0.921343577,0.742699647
tinhaw1,Microspizias superciliosus,Tiny Hawk,35,TRUE,76,3,0.65740654,0.461538462,0.852431369,0.657125457
semhaw2,Microspizias collaris,Semicollared Hawk,21,TRUE,54,2,0.387426216,0.357256629,0.818654549,0.521112464
dacgos1,Melierax metabates,Dark Chanting-Goshawk,61,TRUE,131,7,0.836081701,0.584324932,0.921343577,0.780583404
eacgos1,Melierax poliopterus,Eastern Chanting-Goshawk,14,TRUE,67,1,0.183172491,0.422374215,0.638386583,0.41464443
pacgos1,Melierax canorus,Pale Chanting-Goshawk,26,TRUE,132,7,0.50698023,0.586339361,0.921343577,0.67155439
gabgos2,Micronisus gabar,Gabar Goshawk,54,TRUE,188,5,0.806521128,0.64508573,0.893235267,0.781614042
blchaw1,Busarellus nigricollis,Black-collared Hawk,34,TRUE,169,12,0.643867704,0.629766701,0.953808676,0.742481027
snakit,Rostrhamus sociabilis,Snail Kite,334,TRUE,909,18,0.987819732,0.741965708,0.972266467,0.900683969
slbkit1,Helicolestes hamatus,Slender-billed Kite,25,TRUE,NA,1,0.485243137,0.790405697,0.638386583,0.638011805
dotkit1,Harpagus bidentatus,Double-toothed Kite,38,TRUE,442,9,0.692729317,0.72013492,0.937833786,0.783566008
rutkit1,Harpagus diodon,Rufous-thighed Kite,28,TRUE,186,5,0.547221962,0.64358662,0.893235267,0.694681283
miskit,Ictinia mississippiensis,Mississippi Kite,250,TRUE,330,8,0.972922327,0.699522159,0.930291389,0.867578625
plukit1,Ictinia plumbea,Plumbeous Kite,40,TRUE,104,0,0.712264593,0.536353415,0.238920641,0.495846216
grabuz1,Butastur rufipennis,Grasshopper Buzzard,25,TRUE,191,9,0.485243137,0.647147006,0.937833786,0.690074643
whebuz1,Butastur teesa,White-eyed Buzzard,15,TRUE,89,7,0.21263937,0.501967582,0.921343577,0.545316843
ruwbuz1,Butastur liventer,Rufous-winged Buzzard,16,TRUE,46,3,0.244167526,0.307832849,0.852431369,0.468143915
gyfbuz1,Butastur indicus,Gray-faced Buzzard,45,TRUE,76,2,0.753677504,0.461538462,0.818654549,0.677956838
wemhar1,Circus aeruginosus,Eurasian Marsh-Harrier,81,TRUE,205,4,0.879930666,0.655720041,0.876089197,0.803913301
afmhar1,Circus ranivorus,African Marsh-Harrier,27,TRUE,76,3,0.527686686,0.461538462,0.852431369,0.613885505
easmah1,Circus spilonotus,Eastern Marsh-Harrier,31,TRUE,138,2,0.600768294,0.593647522,0.818654549,0.671023455
easmah2,Circus spilothorax,Papuan Marsh-Harrier,10,TRUE,85,2,0.079546519,0.489881008,0.818654549,0.462694025
swahar1,Circus approximans,Swamp Harrier,37,TRUE,127,7,0.682095006,0.57837534,0.921343577,0.727271308
reuhar2,Circus maillardi,Reunion Harrier,15,TRUE,75,1,0.21263937,0.457134826,0.638386583,0.436053593
reuhar3,Circus macrosceles,Malagasy Harrier,13,TRUE,86,1,0.155204722,0.492879228,0.638386583,0.428823511
lowhar1,Circus buffoni,Long-winged Harrier,32,TRUE,84,5,0.616040476,0.48702333,0.893235267,0.665433024
spohar1,Circus assimilis,Spotted Harrier,19,TRUE,57,3,0.332240232,0.374496393,0.852431369,0.519722665
blahar1,Circus maurus,Black Harrier,21,TRUE,133,5,0.387426216,0.588119554,0.893235267,0.622927012
cinhar1,Circus cinereus,Cinereous Harrier,30,TRUE,148,4,0.584231238,0.607420594,0.876089197,0.68924701
norhar1,Circus cyaneus,Hen Harrier,62,TRUE,168,3,0.839220463,0.62878291,0.852431369,0.773478247
norhar2,Circus hudsonius,Northern Harrier,327,TRUE,399,8,0.986414316,0.713248384,0.930291389,0.876651363
palhar1,Circus macrourus,Pallid Harrier,59,TRUE,191,1,0.827742903,0.647147006,0.638386583,0.704425497
